sim_time,event,value,soc
2071.500108037,run_started,12,0.999604
2101.200109586,waypoint,1,0.859306
2101.200109586,tag,1,0.859306
2125.250110840,waypoint,2,0.744462
2125.283444175,tag,2,0.744462
2148.683445395,waypoint,3,0.631031
2148.683445395,tag,3,0.631031
2174.583446746,waypoint,4,0.504233
2174.700113419,tag,4,0.503440
2202.600114874,waypoint,5,0.366542
2202.633448209,tag,5,0.366542
2229.200116261,waypoint,6,0.236934
2229.200116261,dock,patrol_done,0.236934
2229.233449596,tag,6,0.236934
2259.333451166,waypoint,0,0.090129
2259.333451166,run_ended,12,0.090129
