sim_time,event,value,soc
2448.300127688,run_started,14,0.999609
2478.150129245,waypoint,1,0.858953
2478.200129248,tag,1,0.858562
2502.233463834,waypoint,2,0.743674
2502.400130510,tag,2,0.742876
2525.516798382,waypoint,3,0.630621
2525.616798387,tag,3,0.630223
2551.350133063,waypoint,4,0.504231
2551.366799730,tag,4,0.504231
2579.216801183,waypoint,5,0.367605
2579.216801183,tag,5,0.367605
2605.500135887,waypoint,6,0.239099
2605.516802554,dock,patrol_done,0.239099
2605.550135890,tag,6,0.239099
2635.583470789,waypoint,0,0.092609
2635.583470789,run_ended,14,0.092609
