sim_time,event,value,soc
944.200049243,run_started,6,0.999604
972.950050743,waypoint,1,0.863395
972.983384078,tag,1,0.863395
997.066718667,waypoint,2,0.748095
997.100052002,tag,2,0.747699
1020.333386547,waypoint,3,0.635146
1020.450053220,tag,3,0.634750
1046.133387893,waypoint,4,0.508669
1046.133387893,tag,4,0.508669
1073.766722667,waypoint,5,0.373410
1073.833389338,tag,5,0.373014
1099.833390694,waypoint,6,0.245905
1099.833390694,dock,patrol_done,0.245905
1099.866724029,tag,6,0.245905
1129.966725599,waypoint,0,0.099035
1129.966725599,run_ended,6,0.099035
