sim_time,event,value,soc
2833.000147752,run_started,16,0.999604
2862.100149270,waypoint,1,0.861859
2862.250149277,tag,1,0.861464
2885.966817181,waypoint,2,0.747771
2885.983483849,tag,2,0.747771
2909.183485059,waypoint,3,0.635192
2909.300151731,tag,3,0.634399
2935.166819747,waypoint,4,0.507938
2935.416819760,tag,4,0.506723
2963.150154540,waypoint,5,0.371102
2963.216821210,tag,5,0.370709
2989.450155911,waypoint,6,0.242555
2989.450155911,dock,patrol_done,0.242555
2989.533489249,tag,6,0.242158
3020.250157518,waypoint,0,0.092969
3020.250157518,run_ended,16,0.092969
