sim_time,event,value,soc
1130.000058934,run_started,7,0.999608
1158.766727101,waypoint,1,0.863403
1158.800060436,tag,1,0.863007
1182.816728355,waypoint,2,0.747979
1182.900061693,tag,2,0.747587
1206.333396248,waypoint,3,0.634124
1206.366729583,tag,3,0.634124
1232.250064266,waypoint,4,0.507387
1232.333397604,tag,4,0.506991
1260.116732386,waypoint,5,0.370797
1260.300065729,tag,5,0.369983
1286.333400420,waypoint,6,0.242705
1286.333400420,dock,patrol_done,0.242705
1286.416733758,tag,6,0.242312
1316.083401972,waypoint,0,0.097393
1316.083401972,run_ended,7,0.097393
