sim_time,event,value,soc
1884.200098268,run_started,11,0.999608
1913.883433150,waypoint,1,0.859775
1913.900099817,tag,1,0.859379
1937.683434391,waypoint,2,0.745687
1937.850101066,tag,2,0.744890
1961.083435611,waypoint,3,0.632211
1961.100102279,tag,3,0.631815
1987.133436970,waypoint,4,0.504694
1987.200103640,tag,4,0.504694
2014.916771752,waypoint,5,0.368225
2014.933438420,tag,5,0.368225
2041.400106467,waypoint,6,0.239006
2041.400106467,dock,patrol_done,0.239006
2041.483439804,tag,6,0.239006
2071.483441369,waypoint,0,0.092707
2071.483441369,run_ended,11,0.092707
