sim_time,event,value,soc
0.100000005,run_started,1,0.999670
14.233334075,tag,1,0.940758
27.066668078,waypoint,1,0.892352
37.866668641,tag,2,0.845663
52.250002725,waypoint,2,0.791073
64.016670005,tag,3,0.738954
76.483337322,waypoint,3,0.692468
90.566671390,tag,4,0.630072
102.483338678,waypoint,4,0.585208
114.333339296,tag,5,0.532467
126.300006587,waypoint,5,0.487618
129.533340089,recovery_enter,ClearGlobalCostmap-Context,0.473630
129.533340089,recovery_exit,ClearGlobalCostmap-Context,0.473630
129.566673424,recovery_enter,ClearLocalCostmap-Context,0.473630
129.566673424,recovery_exit,ClearLocalCostmap-Context,0.473630
129.583340091,recovery_enter,ClearLocalCostmap-Subtree,0.473630
129.583340091,recovery_exit,ClearLocalCostmap-Subtree,0.473630
129.583340091,recovery_enter,ClearGlobalCostmap-Subtree,0.473630
129.583340091,recovery_exit,ClearGlobalCostmap-Subtree,0.473630
165.650008639,tag,0,0.316269
179.716676039,waypoint,0,0.262144
179.716676039,run_ended,1,0.262144
