sim_time,event,value,soc
774.900040414,run_started,5,0.999670
804.100041937,waypoint,1,0.883095
804.133375272,tag,1,0.883095
828.166709858,waypoint,2,0.786149
828.300043199,tag,2,0.785477
851.633377749,waypoint,3,0.690088
851.633377749,tag,3,0.690088
877.966712456,waypoint,4,0.581948
878.000045791,tag,4,0.581618
905.866713911,waypoint,5,0.466598
905.966713916,tag,5,0.466264
931.833381932,waypoint,6,0.359232
931.833381932,dock,patrol_done,0.359232
931.850048599,tag,6,0.359232
961.800050161,waypoint,0,0.235681
961.800050161,run_ended,5,0.235681
