sim_time,event,value,soc
576.000030040,run_started,4,0.999670
605.450031576,waypoint,1,0.882406
605.600031584,tag,1,0.882076
629.400032825,waypoint,2,0.785510
629.416699493,tag,2,0.785510
652.983367389,waypoint,3,0.689468
652.983367389,tag,3,0.689468
663.816701287,recovery,enter,0.641872
663.816701287,recovery_enter,ClearGlobalCostmap-Context,0.641872
663.816701287,recovery_exit,ClearGlobalCostmap-Context,0.641872
663.866701290,recovery_enter,ClearLocalCostmap-Context,0.641872
663.866701290,recovery_exit,ClearLocalCostmap-Context,0.641872
663.900034625,recovery_enter,BackUp,0.641421
673.933368481,recovery_exit,BackUp,0.607722
673.933368481,recovery_enter,ClearLocalCostmap-Subtree,0.607722
673.933368481,recovery_exit,ClearLocalCostmap-Subtree,0.607722
673.933368481,recovery_enter,ClearGlobalCostmap-Subtree,0.607722
673.933368481,recovery_exit,ClearGlobalCostmap-Subtree,0.607722
673.933368481,recovery,exit,0.607722
692.866702802,recovery,enter,0.533742
692.866702802,recovery_enter,ClearLocalCostmap-Context,0.533742
692.866702802,recovery_exit,ClearLocalCostmap-Context,0.533742
692.866702802,recovery,exit,0.533742
702.916703326,recovery,enter,0.495893
702.916703326,recovery_enter,Spin,0.495893
705.550036797,recovery_exit,Spin,0.485703
705.550036797,recovery,exit,0.485703
712.600037164,waypoint,4,0.460175
712.850037178,tag,4,0.459484
740.233371939,waypoint,5,0.345996
740.283371942,tag,5,0.345996
750.500039141,dock,low_soc,0.299975
774.850040411,waypoint,0,0.201566
774.850040411,run_ended,4,0.201566
