sim_time,event,value,soc
186.500009726,run_started,2,0.999670
216.916677979,waypoint,1,0.878951
216.950011314,tag,1,0.878951
241.483345927,waypoint,2,0.780275
241.516679262,tag,2,0.779940
264.950013818,waypoint,3,0.684111
265.000013820,tag,3,0.683781
294.250015346,recovery_enter,ClearLocalCostmap-Context,0.564196
294.250015346,recovery_exit,ClearLocalCostmap-Context,0.564196
295.466682076,waypoint,4,0.560189
295.483348743,tag,4,0.560189
323.516683539,waypoint,5,0.443831
323.516683539,tag,5,0.443831
349.766684908,waypoint,6,0.335884
349.766684908,dock,patrol_done,0.335884
350.416684942,tag,6,0.333238
380.700019855,waypoint,0,0.209094
380.700019855,run_ended,2,0.209094
