sim_time,event,value,soc
3832.000199854,run_started,21,0.999670
3861.516868060,waypoint,1,0.881986
3861.666868068,tag,1,0.881654
3885.583535982,waypoint,2,0.785044
3885.750202657,tag,2,0.784374
3909.150203878,waypoint,3,0.688595
3909.183537213,tag,3,0.688595
3934.700205210,waypoint,4,0.582636
3934.800205215,tag,4,0.582300
3962.716873338,waypoint,5,0.466918
3962.750206673,tag,5,0.466918
3989.950208092,waypoint,6,0.355334
3989.950208092,dock,patrol_done,0.355334
3990.000208094,tag,6,0.355334
4019.916876321,waypoint,0,0.231729
4019.916876321,run_ended,21,0.231729
