sim_time,event,value,soc
4206.900219406,run_started,23,0.999669
4236.166887599,waypoint,1,0.883080
4236.216887602,tag,1,0.882749
4260.166888851,waypoint,2,0.786070
4260.283555524,tag,2,0.785736
4283.683556744,waypoint,3,0.689977
4283.933556757,tag,3,0.688920
4309.600224763,waypoint,4,0.582646
4309.650224765,tag,4,0.582646
4337.400226213,waypoint,5,0.467682
4337.533559553,tag,5,0.467347
4363.800227589,waypoint,6,0.358991
4363.800227589,dock,patrol_done,0.358991
4363.833560924,tag,6,0.358991
4394.000229164,waypoint,0,0.234750
4394.000229164,run_ended,23,0.234750
