sim_time,event,value,soc
5713.000297956,run_started,31,0.999670
5742.366966154,waypoint,1,0.882669
5742.383632821,tag,1,0.882669
5766.416967408,waypoint,2,0.785413
5766.433634076,tag,2,0.785413
5789.866968631,waypoint,3,0.689653
5790.000301972,tag,3,0.688969
5817.583636743,waypoint,4,0.576010
5817.666970081,tag,4,0.575676
5845.916971554,waypoint,5,0.458697
5845.933638222,tag,5,0.458697
5872.166972924,waypoint,6,0.350678
5872.166972924,dock,patrol_done,0.350678
5872.266972929,tag,6,0.350344
5902.050307815,waypoint,0,0.227466
5902.050307815,run_ended,31,0.227466
