sim_time,event,value,soc
5902.100307818,run_started,32,0.999670
5931.666976027,waypoint,1,0.881947
5931.683642694,tag,1,0.881947
5955.950310626,waypoint,2,0.784085
5956.150310637,tag,2,0.783409
5979.900311876,waypoint,3,0.686353
5979.966978546,tag,3,0.686353
6009.033646728,recovery,enter,0.567548
6009.033646728,recovery_enter,ClearLocalCostmap-Context,0.567548
6009.033646728,recovery_exit,ClearLocalCostmap-Context,0.567548
6009.033646728,recovery,exit,0.567548
6009.583646757,waypoint,4,0.565881
6009.633646760,tag,4,0.565550
6037.533648215,waypoint,5,0.450007
6037.600314885,tag,5,0.449677
6063.666982911,waypoint,6,0.342319
6063.666982911,dock,patrol_done,0.342319
6063.800316251,tag,6,0.341645
6094.050317829,waypoint,0,0.217400
6094.050317829,run_ended,32,0.217400
