sim_time,event,value,soc
1543.600080505,run_started,9,0.999336
1572.800082027,waypoint,1,0.883066
1572.833415362,tag,1,0.882731
1596.933416619,waypoint,2,0.785374
1597.033416625,tag,2,0.785044
1620.550084518,waypoint,3,0.688857
1620.550084518,tag,3,0.688857
1630.883418390,recovery_enter,ClearGlobalCostmap-Context,0.643915
1630.883418390,recovery_exit,ClearGlobalCostmap-Context,0.643915
1630.916751725,recovery_enter,ClearLocalCostmap-Context,0.643459
1630.916751725,recovery_exit,ClearLocalCostmap-Context,0.643459
1630.950085060,recovery_enter,BackUp,0.643459
1640.983418917,recovery_exit,BackUp,0.609703
1640.983418917,recovery_enter,ClearLocalCostmap-Subtree,0.609703
1640.983418917,recovery_exit,ClearLocalCostmap-Subtree,0.609703
1640.983418917,recovery_enter,ClearGlobalCostmap-Subtree,0.609703
1640.983418917,recovery_exit,ClearGlobalCostmap-Subtree,0.609703
1656.633419733,waypoint,4,0.547526
1656.683419736,tag,4,0.547526
1684.583421191,waypoint,5,0.432154
1684.716754531,tag,5,0.431473
1710.816755892,waypoint,6,0.323832
1710.816755892,dock,patrol_done,0.323832
1710.883422562,tag,6,0.323832
1741.216757478,waypoint,0,0.198908
1741.216757478,run_ended,9,0.198908
