sim_time,event,value,soc
3075.900160420,run_started,17,0.999666
3104.833495263,waypoint,1,0.884044
3104.983495270,tag,1,0.883714
3128.683496506,waypoint,2,0.787735
3128.816829847,tag,2,0.787062
3152.216831067,waypoint,3,0.691294
3152.683497758,tag,3,0.689808
3177.750165732,waypoint,4,0.585709
3177.783499067,tag,4,0.585709
3205.700167190,waypoint,5,0.470119
3205.833500530,tag,5,0.469784
3232.266835242,waypoint,6,0.361070
3232.266835242,dock,patrol_done,0.361070
3232.283501910,tag,6,0.361070
3262.450170150,waypoint,0,0.236876
3262.450170150,run_ended,17,0.236876
