sim_time,event,value,soc
2691.200140357,run_started,15,0.999669
2720.900141905,waypoint,1,0.881215
2721.183475254,tag,1,0.880531
2745.116809835,waypoint,2,0.783604
2745.183476505,tag,2,0.783604
2768.783477736,waypoint,3,0.687189
2769.000144414,tag,3,0.686126
2779.416811624,recovery_enter,ClearGlobalCostmap-Context,0.640598
2779.416811624,recovery_exit,ClearGlobalCostmap-Context,0.640598
2779.450144959,recovery_enter,ClearLocalCostmap-Context,0.640598
2779.450144959,recovery_exit,ClearLocalCostmap-Context,0.640598
2779.466811627,recovery_enter,BackUp,0.640598
2789.550145486,recovery_exit,BackUp,0.606442
2789.550145486,recovery_enter,ClearLocalCostmap-Subtree,0.606442
2789.550145486,recovery_exit,ClearLocalCostmap-Subtree,0.606442
2789.550145486,recovery_enter,ClearGlobalCostmap-Subtree,0.606442
2789.550145486,recovery_exit,ClearGlobalCostmap-Subtree,0.606442
2805.166812967,waypoint,4,0.544676
2805.233479637,tag,4,0.544346
2833.066814422,waypoint,5,0.429248
2833.216814430,tag,5,0.428565
2859.416815796,waypoint,6,0.320477
2859.416815796,dock,patrol_done,0.320477
2859.550149137,tag,6,0.320147
2889.650150706,waypoint,0,0.196166
2889.650150706,run_ended,15,0.196166
