sim_time,event,value,soc
2124.100110780,run_started,12,0.999670
2154.666779041,waypoint,1,0.878610
2154.666779041,tag,1,0.878610
2178.933446973,waypoint,2,0.780700
2178.966780308,tag,2,0.780700
2202.400114864,waypoint,3,0.684556
2202.433448199,tag,3,0.684556
2228.466782890,waypoint,4,0.577394
2228.550116227,tag,4,0.577064
2256.933451041,waypoint,5,0.459743
2257.016784379,tag,5,0.459413
2283.166785743,waypoint,6,0.351682
2283.166785743,dock,patrol_done,0.351682
2283.166785743,tag,6,0.351682
2313.633453998,waypoint,0,0.226442
2313.633453998,run_ended,12,0.226442
