sim_time,event,value,soc
560.300029221,run_started,4,0.999608
569.433363031,recovery,enter,0.955510
569.433363031,recovery_enter,ClearGlobalCostmap-Context,0.955510
569.433363031,recovery_exit,ClearGlobalCostmap-Context,0.955510
569.450029699,recovery_enter,ClearLocalCostmap-Context,0.955510
569.450029699,recovery_exit,ClearLocalCostmap-Context,0.955510
569.466696366,recovery_enter,ClearLocalCostmap-Subtree,0.955510
569.466696366,recovery_exit,ClearLocalCostmap-Subtree,0.955510
569.466696366,recovery_enter,ClearGlobalCostmap-Subtree,0.955510
569.466696366,recovery_exit,ClearGlobalCostmap-Subtree,0.955510
569.466696366,recovery,exit,0.955510
588.383364019,waypoint,1,0.866149
588.450030690,tag,1,0.865753
611.833365242,waypoint,2,0.753210
612.083365255,tag,2,0.752418
634.883366445,waypoint,3,0.641357
634.933366447,tag,3,0.640961
660.716701125,waypoint,4,0.514501
660.800034463,tag,4,0.514105
688.200035892,waypoint,5,0.379358
688.266702562,tag,5,0.379358
714.500037264,waypoint,6,0.250506
714.500037264,dock,patrol_done,0.250506
714.500037264,tag,6,0.250506
743.966705467,waypoint,0,0.106323
743.966705467,run_ended,4,0.106323
