sim_time,event,value,soc
0.100000005,run_started,1,0.999609
27.750001447,waypoint,1,0.867459
27.883334787,tag,1,0.867063
51.833336036,waypoint,2,0.752140
51.900002706,tag,2,0.751747
75.183337254,waypoint,3,0.639121
75.250003924,tag,3,0.638725
101.066671937,waypoint,4,0.512165
101.116671940,tag,4,0.511769
128.683340044,waypoint,5,0.376775
128.700006712,tag,5,0.376379
154.850008076,waypoint,6,0.248766
154.850008076,dock,patrol_done,0.248766
154.916674746,tag,6,0.248373
185.016676316,waypoint,0,0.101552
185.016676316,run_ended,1,0.101552
