sim_time,event,value,soc
1505.000078491,run_started,9,0.999609
1533.800079993,waypoint,1,0.863001
1533.900079999,tag,1,0.862606
1557.950081253,waypoint,2,0.747685
1558.366747941,tag,2,0.746002
1581.200082466,waypoint,3,0.634672
1606.966750476,waypoint,4,0.508633
1607.550083840,tag,4,0.505989
1634.866751931,waypoint,5,0.371882
1661.583419991,waypoint,6,0.241563
1661.583419991,dock,patrol_done,0.241563
1691.533421553,waypoint,0,0.095134
1691.533421553,run_ended,9,0.095134
