sim_time,event,value,soc
941.600049108,run_started,6,0.999604
970.933383971,waypoint,1,0.860943
971.100050646,tag,1,0.860552
994.783385215,waypoint,2,0.746748
995.083385230,tag,2,0.745526
1018.350053111,waypoint,3,0.632525
1043.950054446,waypoint,4,0.506988
1044.083387786,tag,4,0.506597
1071.716722561,waypoint,5,0.370636
1098.050057267,waypoint,6,0.242104
1098.050057267,dock,patrol_done,0.242104
1128.483392188,waypoint,0,0.093986
1128.483392188,run_ended,6,0.093986
