sim_time,event,value,soc
1128.500058855,run_started,7,0.999604
1157.883393721,waypoint,1,0.861018
1158.250060407,tag,1,0.859357
1182.050061648,waypoint,2,0.745245
1182.100061651,tag,2,0.744853
1205.600062876,waypoint,3,0.630861
1231.316730884,waypoint,4,0.504967
1259.416732350,waypoint,5,0.367210
1259.550065690,tag,5,0.366807
1285.883400397,waypoint,6,0.238183
1285.900067064,dock,patrol_done,0.237786
1316.000068634,waypoint,0,0.090936
1316.000068634,run_ended,7,0.090936
