sim_time,event,value,soc
188.900009851,run_started,2,0.999608
218.200011380,waypoint,1,0.861052
218.566678065,tag,1,0.859806
242.150012629,waypoint,2,0.746431
242.416679309,tag,2,0.745197
265.816680530,waypoint,3,0.631744
291.583348540,waypoint,4,0.505767
291.616681875,tag,4,0.505371
319.433349993,waypoint,5,0.368964
319.466683328,tag,5,0.368964
346.883351424,waypoint,6,0.235701
346.883351424,dock,patrol_done,0.235701
377.633353028,waypoint,0,0.086026
377.633353028,run_ended,2,0.086026
