sim_time,event,value,soc
1316.100068639,run_started,8,0.999609
1346.500070225,waypoint,1,0.856681
1370.900071498,waypoint,2,0.740192
1371.150071511,tag,2,0.739384
1394.333406053,waypoint,3,0.626685
1420.316740741,waypoint,4,0.499610
1447.983408851,waypoint,5,0.364159
1448.233408864,tag,5,0.362888
1474.150076882,waypoint,6,0.236097
1474.150076882,dock,patrol_done,0.236097
1504.900078486,waypoint,0,0.086467
1504.900078486,run_ended,8,0.086467
