sim_time,event,value,soc
377.700019698,run_started,3,0.999609
406.750021213,waypoint,1,0.862200
406.983354559,tag,1,0.861400
431.116689151,waypoint,2,0.745617
431.866689190,tag,2,0.742519
455.300023745,waypoint,3,0.628799
480.883358413,waypoint,4,0.503578
508.550026522,waypoint,5,0.367908
534.816694559,waypoint,6,0.239307
534.816694559,dock,patrol_done,0.239307
564.866696126,waypoint,0,0.092849
564.883362794,run_ended,3,0.092849
