sim_time,event,value,soc
187.100009758,run_started,2,0.999609
217.000011317,waypoint,1,0.858560
217.016677984,tag,1,0.858560
241.166679244,waypoint,2,0.743288
241.283345917,tag,2,0.742893
264.816680477,waypoint,3,0.628608
264.833347145,tag,3,0.628608
290.833348501,waypoint,4,0.501117
319.300016652,waypoint,5,0.361669
319.350016655,tag,5,0.361669
345.716684697,waypoint,6,0.232697
345.716684697,dock,patrol_done,0.232697
376.250019622,waypoint,0,0.084282
376.250019622,run_ended,2,0.084282
