sim_time,event,value,soc
376.300019625,run_started,3,0.999609
406.450021198,waypoint,1,0.857839
406.466687865,tag,1,0.857839
430.866689138,waypoint,2,0.741196
430.966689143,tag,2,0.740800
454.550023706,waypoint,3,0.626532
454.683357046,tag,3,0.626141
480.400025054,waypoint,4,0.499619
508.750026533,waypoint,5,0.361251
509.000026546,tag,5,0.359965
535.733361274,waypoint,6,0.229927
535.733361274,dock,patrol_done,0.229927
566.083362856,waypoint,0,0.082233
566.083362856,run_ended,3,0.082233
