sim_time,event,value,soc
563.400029383,run_started,4,0.999604
593.200030937,waypoint,1,0.858749
593.250030940,tag,1,0.858749
617.150032186,waypoint,2,0.744245
617.183365521,tag,2,0.744245
641.000033430,waypoint,3,0.628850
641.200033441,tag,3,0.628012
651.616700651,recovery,enter,0.573911
651.616700651,recovery_enter,ClearGlobalCostmap-Context,0.573911
651.616700651,recovery_exit,ClearGlobalCostmap-Context,0.573911
651.650033986,recovery_enter,ClearLocalCostmap-Context,0.573911
651.650033986,recovery_exit,ClearLocalCostmap-Context,0.573911
651.683367321,recovery_enter,Spin,0.573911
652.833367381,recovery_exit,Spin,0.568416
652.833367381,recovery_enter,Wait,0.568416
657.883367644,recovery_exit,Wait,0.548670
657.883367644,recovery,exit,0.548670
674.316701835,waypoint,4,0.471220
674.433368507,tag,4,0.470829
702.033369947,waypoint,5,0.335333
702.166703287,tag,5,0.334942
728.350037986,waypoint,6,0.206901
728.350037986,dock,patrol_done,0.206901
728.416704656,tag,6,0.206508
758.800039574,waypoint,0,0.058483
758.800039574,run_ended,4,0.058483
