sim_time,event,value,soc
1712.200089298,run_started,10,0.999609
1741.616757499,waypoint,1,0.860500
1741.633424166,tag,1,0.860500
1765.650092085,waypoint,2,0.745606
1765.650092085,tag,2,0.745606
1789.683426672,waypoint,3,0.629740
1789.716760007,tag,3,0.629347
1815.733428031,waypoint,4,0.502096
1815.766761366,tag,4,0.502096
1843.316762803,waypoint,5,0.366639
1843.383429473,tag,5,0.366639
1869.716764179,waypoint,6,0.237862
1869.716764179,dock,patrol_done,0.237862
1869.716764179,tag,6,0.237862
1899.816765749,waypoint,0,0.091038
1899.816765749,run_ended,10,0.091038
