sim_time,event,value,soc
1326.100069161,run_started,8,0.999604
1355.566737364,waypoint,1,0.860379
1355.600070700,tag,1,0.860379
1379.500071946,waypoint,2,0.745523
1379.533405281,tag,2,0.745523
1403.116739844,waypoint,3,0.631274
1403.300073187,tag,3,0.630449
1413.750073732,recovery,enter,0.576440
1413.750073732,recovery_enter,ClearGlobalCostmap-Context,0.576440
1413.750073732,recovery_exit,ClearGlobalCostmap-Context,0.576440
1413.783407067,recovery_enter,ClearLocalCostmap-Context,0.576440
1413.783407067,recovery_exit,ClearLocalCostmap-Context,0.576440
1413.816740402,recovery_enter,ClearLocalCostmap-Subtree,0.575895
1413.816740402,recovery_exit,ClearLocalCostmap-Subtree,0.575895
1413.816740402,recovery_enter,ClearGlobalCostmap-Subtree,0.575895
1413.816740402,recovery_exit,ClearGlobalCostmap-Subtree,0.575895
1413.816740402,recovery,exit,0.575895
1428.900074522,waypoint,4,0.504956
1428.950074525,tag,4,0.504956
1457.216742666,waypoint,5,0.366627
1457.283409336,tag,5,0.366627
1483.483410703,waypoint,6,0.238650
1483.483410703,dock,patrol_done,0.238650
1483.550077373,tag,6,0.238255
1513.500078935,waypoint,0,0.091893
1513.500078935,run_ended,8,0.091893
