sim_time,event,value,soc
758.900039579,run_started,5,0.999609
787.866707757,waypoint,1,0.862552
787.933374427,tag,1,0.862160
811.950042346,waypoint,2,0.747228
811.983375681,tag,2,0.747228
835.533376909,waypoint,3,0.633008
835.550043577,tag,3,0.633008
861.683378273,waypoint,4,0.505535
861.883378284,tag,4,0.504745
889.833379741,waypoint,5,0.367604
889.850046409,tag,5,0.367604
916.266714453,waypoint,6,0.238957
916.266714453,dock,patrol_done,0.238957
916.266714453,tag,6,0.238957
946.500049363,waypoint,0,0.091306
946.500049363,run_ended,5,0.091306
