sim_time,event,value,soc
946.600049369,run_started,6,0.999609
976.616717601,waypoint,1,0.858155
976.633384268,tag,1,0.858155
1000.666718855,waypoint,2,0.743241
1000.683385523,tag,2,0.743241
1007.800052560,recovery,enter,0.705283
1007.800052560,recovery_enter,ClearGlobalCostmap-Context,0.705283
1007.800052560,recovery_exit,ClearGlobalCostmap-Context,0.705283
1007.833385895,recovery_enter,ClearLocalCostmap-Context,0.705283
1007.833385895,recovery_exit,ClearLocalCostmap-Context,0.705283
1007.850052563,recovery_enter,BackUp,0.705283
1008.333385922,recovery_exit,BackUp,0.702830
1008.333385922,recovery,exit,0.702830
1025.283386806,waypoint,3,0.625068
1025.316720141,tag,3,0.624672
1054.000054970,waypoint,4,0.485797
1054.033388305,tag,4,0.485797
1081.766723085,waypoint,5,0.350034
1081.816723087,tag,5,0.349641
1108.100057791,waypoint,6,0.221233
1108.100057791,dock,patrol_done,0.221233
1108.166724462,tag,6,0.221233
1138.350059369,waypoint,0,0.074034
1138.350059369,run_ended,6,0.074034
