sim_time,event,value,soc
0.100000005,run_started,1,0.999609
28.150001468,waypoint,1,0.865905
28.283334808,tag,1,0.865512
52.250002725,waypoint,2,0.750613
52.316669395,tag,2,0.750222
76.166670639,waypoint,3,0.635194
76.200003974,tag,3,0.634797
102.066671989,waypoint,4,0.508576
102.133338660,tag,4,0.508184
129.950006777,waypoint,5,0.371961
130.066673450,tag,5,0.371570
156.366674821,waypoint,6,0.243149
156.366674821,dock,patrol_done,0.243149
156.383341489,tag,6,0.243149
187.133343093,waypoint,0,0.093583
187.133343093,run_ended,1,0.093583
