sim_time,event,value,soc
1138.400059372,run_started,7,0.999608
1167.683394232,waypoint,1,0.861408
1167.783394237,tag,1,0.861016
1192.033395502,waypoint,2,0.744881
1192.300062183,tag,2,0.743652
1215.900063414,waypoint,3,0.629446
1215.933396749,tag,3,0.629446
1241.983398107,waypoint,4,0.502167
1241.983398107,tag,4,0.502167
1270.000066235,waypoint,5,0.364616
1270.166732911,tag,5,0.364213
1296.366734277,waypoint,6,0.236240
1296.366734277,dock,patrol_done,0.236240
1296.400067612,tag,6,0.235848
1326.066735826,waypoint,0,0.091017
1326.066735826,run_ended,7,0.091017
