sim_time,event,value,soc
9.416667157,recovery_enter,ClearGlobalCostmap-Context,0.966716
9.416667157,recovery_exit,ClearGlobalCostmap-Context,0.966716
9.433333825,recovery_enter,ClearLocalCostmap-Context,0.966716
9.433333825,recovery_exit,ClearLocalCostmap-Context,0.966716
9.466667160,recovery_enter,ClearLocalCostmap-Subtree,0.966716
9.466667160,recovery_exit,ClearLocalCostmap-Subtree,0.966716
9.466667160,recovery_enter,ClearGlobalCostmap-Subtree,0.966716
9.466667160,recovery_exit,ClearGlobalCostmap-Subtree,0.966716
18.050000941,tag,1,0.928228
30.933334946,waypoint,1,0.882855
41.766668844,tag,2,0.836103
53.600002795,tag,167,0.789417
54.883336195,waypoint,2,0.786076
66.433336798,tag,3,0.733815
78.316670751,waypoint,3,0.688657
89.100004646,recovery_enter,ClearGlobalCostmap-Context,0.639892
89.100004646,recovery_exit,ClearGlobalCostmap-Context,0.639892
89.133337981,recovery_enter,ClearLocalCostmap-Context,0.639892
89.133337981,recovery_exit,ClearLocalCostmap-Context,0.639892
89.166671317,recovery_enter,Spin,0.639892
90.616671392,recovery_exit,Spin,0.635898
90.616671392,recovery_enter,Wait,0.635898
95.683338323,recovery_exit,Wait,0.619384
99.700005199,tag,4,0.601625
112.166672516,waypoint,4,0.552828
123.800006456,tag,5,0.503906
135.650007074,waypoint,5,0.458772
174.000009074,tag,0,0.289117
187.816676462,waypoint,0,0.239007
