sim_time,event,value,soc
203.600010618,tag,1,0.935363
216.566677961,waypoint,1,0.886048
227.283345187,tag,2,0.838404
240.516679210,waypoint,2,0.788880
252.750013181,tag,3,0.735548
263.683347085,waypoint,3,0.694127
274.400014311,recovery_enter,ClearGlobalCostmap-Context,0.646425
274.400014311,recovery_exit,ClearGlobalCostmap-Context,0.646425
274.433347646,recovery_enter,ClearLocalCostmap-Context,0.646425
274.433347646,recovery_exit,ClearLocalCostmap-Context,0.646425
274.466680981,recovery_enter,BackUp,0.646425
284.550014840,recovery_exit,BackUp,0.612890
284.550014840,recovery_enter,ClearLocalCostmap-Subtree,0.612890
284.550014840,recovery_exit,ClearLocalCostmap-Subtree,0.612890
284.550014840,recovery_enter,ClearGlobalCostmap-Subtree,0.612890
284.550014840,recovery_exit,ClearGlobalCostmap-Subtree,0.612890
284.733348183,recovery_enter,ClearGlobalCostmap-Context,0.612890
284.733348183,recovery_exit,ClearGlobalCostmap-Context,0.612890
285.150014871,recovery_enter,Spin,0.609590
286.083348253,recovery_exit,Spin,0.605557
286.083348253,recovery_enter,Wait,0.605557
291.150015184,recovery_exit,Wait,0.589053
295.300015401,tag,4,0.570426
307.416682699,waypoint,4,0.525267
319.216683315,tag,5,0.472191
331.250017276,waypoint,5,0.427751
369.916685959,tag,0,0.262270
383.400019995,waypoint,0,0.208484
