sim_time,event,value,soc
1319.800068832,run_started,8,0.999670
1348.750070342,waypoint,1,0.884109
1348.816737012,tag,1,0.883778
1372.850071599,waypoint,2,0.786800
1372.883404934,tag,2,0.786800
1396.266739487,waypoint,3,0.691122
1396.300072822,tag,3,0.691122
1422.566740859,waypoint,4,0.582758
1422.583407526,tag,4,0.582758
1450.466742314,waypoint,5,0.467348
1450.633408989,tag,5,0.466674
1476.766743686,waypoint,6,0.358793
1476.766743686,dock,patrol_done,0.358793
1476.983410364,tag,6,0.358121
1506.933411926,waypoint,0,0.234568
1506.933411926,run_ended,8,0.234568
