sim_time,event,value,soc
1146.600059799,run_started,7,0.999609
1177.900061432,waypoint,1,0.853151
1177.983394769,tag,1,0.853151
1201.916729351,waypoint,2,0.738130
1201.916729351,tag,2,0.738130
1225.800063930,waypoint,3,0.622738
1225.833397265,tag,3,0.622738
1251.466731935,waypoint,4,0.497197
1251.533398605,tag,4,0.496806
1279.383400058,waypoint,5,0.360622
1279.516733398,tag,5,0.359819
1306.200068123,waypoint,6,0.229687
1306.200068123,dock,patrol_done,0.229687
1306.200068123,tag,6,0.229687
1336.433403033,waypoint,0,0.082362
1336.433403033,run_ended,7,0.082362
