sim_time,event,value,soc
564.600029446,run_started,4,0.999609
594.383364332,waypoint,1,0.859303
594.433364335,tag,1,0.858912
618.550032259,waypoint,2,0.743531
618.583365594,tag,2,0.743531
642.433366838,waypoint,3,0.628037
642.500033508,tag,3,0.627632
668.616701537,waypoint,4,0.499924
668.666701540,tag,4,0.499924
696.983369683,waypoint,5,0.361415
697.016703018,tag,5,0.361019
723.233371052,waypoint,6,0.232867
723.233371052,dock,patrol_done,0.232867
723.300037723,tag,6,0.232867
753.750039311,waypoint,0,0.084465
753.750039311,run_ended,4,0.084465
