sim_time,event,value,soc
948.800049483,run_started,6,0.999609
978.333384357,waypoint,1,0.860216
978.550051035,tag,1,0.859405
1002.483385616,waypoint,2,0.744834
1002.516718951,tag,2,0.744439
1026.316720193,waypoint,3,0.629406
1026.383386863,tag,3,0.629406
1052.483388224,waypoint,4,0.501855
1052.533388227,tag,4,0.501463
1080.550056355,waypoint,5,0.364134
1080.700056362,tag,5,0.363312
1092.316723635,recovery,enter,0.302930
1092.316723635,recovery_enter,ClearGlobalCostmap-Context,0.302930
1092.316723635,recovery_exit,ClearGlobalCostmap-Context,0.302930
1092.333390302,recovery_enter,ClearLocalCostmap-Context,0.302930
1092.333390302,recovery_exit,ClearLocalCostmap-Context,0.302930
1092.350056970,recovery_enter,BackUp,0.302930
1102.366724159,recovery_exit,BackUp,0.262947
1102.366724159,recovery_enter,ClearLocalCostmap-Subtree,0.262947
1102.366724159,recovery_exit,ClearLocalCostmap-Subtree,0.262947
1102.366724159,recovery_enter,ClearGlobalCostmap-Subtree,0.262947
1102.366724159,recovery_exit,ClearGlobalCostmap-Subtree,0.262947
1102.366724159,recovery,exit,0.262947
1115.700058188,dock,low_soc,0.199599
1146.533393129,waypoint,0,0.049603
1146.533393129,run_ended,6,0.049603
