sim_time,event,value,soc
0.083333337,run_started,1,0.999609
29.583334876,waypoint,1,0.860486
29.683334881,tag,1,0.860090
53.633336130,waypoint,2,0.745167
53.683336133,tag,2,0.745167
77.733337387,waypoint,3,0.628871
77.750004054,tag,3,0.628871
103.633338738,waypoint,4,0.501976
103.733338743,tag,4,0.501585
131.516673525,waypoint,5,0.365298
131.550006860,tag,5,0.365298
157.950008237,waypoint,6,0.236234
157.950008237,dock,patrol_done,0.236234
158.016674907,tag,6,0.235840
188.100009810,waypoint,0,0.089072
188.100009810,run_ended,1,0.089072
