sim_time,event,value,soc
753.800039313,run_started,5,0.999609
783.483374195,waypoint,1,0.859686
783.483374195,tag,1,0.859686
807.633375454,waypoint,2,0.744023
807.733375459,tag,2,0.743625
831.333376690,waypoint,3,0.629296
831.366710025,tag,3,0.629296
841.966710578,recovery,enter,0.574380
841.966710578,recovery_enter,ClearGlobalCostmap-Context,0.574380
841.966710578,recovery_exit,ClearGlobalCostmap-Context,0.574380
842.016710581,recovery_enter,ClearLocalCostmap-Context,0.573835
842.016710581,recovery_exit,ClearLocalCostmap-Context,0.573835
842.016710581,recovery_enter,ClearLocalCostmap-Subtree,0.573835
842.016710581,recovery_exit,ClearLocalCostmap-Subtree,0.573835
842.016710581,recovery_enter,ClearGlobalCostmap-Subtree,0.573835
842.016710581,recovery_exit,ClearGlobalCostmap-Subtree,0.573835
842.016710581,recovery,exit,0.573835
857.550044724,waypoint,4,0.501427
857.816711405,tag,4,0.500189
866.116711838,recovery,enter,0.457153
866.116711838,recovery_enter,ClearGlobalCostmap-Context,0.457153
866.116711838,recovery_exit,ClearGlobalCostmap-Context,0.457153
866.150045173,recovery_enter,ClearLocalCostmap-Context,0.457153
866.150045173,recovery_exit,ClearLocalCostmap-Context,0.457153
866.166711840,recovery_enter,Spin,0.457153
867.316711900,recovery_exit,Spin,0.451571
867.316711900,recovery_enter,Wait,0.451571
872.383378831,recovery_exit,Wait,0.431851
872.383378831,recovery,exit,0.431851
891.816713178,waypoint,5,0.338044
891.933379851,tag,5,0.337653
918.266714558,waypoint,6,0.209140
918.266714558,dock,patrol_done,0.209140
918.433381233,tag,6,0.208344
948.733382813,waypoint,0,0.060732
948.733382813,run_ended,5,0.060732
