sim_time,event,value,soc
376.200019620,run_started,3,0.999609
405.150021130,waypoint,1,0.862609
405.266687802,tag,1,0.862218
429.416689062,waypoint,2,0.746478
429.466689065,tag,2,0.746478
453.200023636,waypoint,3,0.631426
453.300023641,tag,3,0.631014
478.983358314,waypoint,4,0.505458
479.150024989,tag,4,0.504653
506.966693107,waypoint,5,0.368197
507.033359777,tag,5,0.367806
533.833361174,waypoint,6,0.237018
533.833361174,dock,patrol_done,0.237018
533.866694509,tag,6,0.237018
564.533362776,waypoint,0,0.087729
564.533362776,run_ended,3,0.087729
