sim_time,event,value,soc
3754.700195822,run_started,21,0.999609
3783.583530662,waypoint,1,0.863026
3783.583530662,tag,1,0.863026
3807.666865251,waypoint,2,0.747663
3807.683531919,tag,2,0.747663
3830.916866464,waypoint,3,0.634590
3830.933533132,tag,3,0.634590
3857.216867836,waypoint,4,0.505959
3857.350201176,tag,4,0.505565
3885.066869288,waypoint,5,0.369816
3885.100202623,tag,5,0.369420
3911.383537327,waypoint,6,0.241523
3911.383537327,dock,patrol_done,0.241523
3911.416870662,tag,6,0.241130
3942.233538936,waypoint,0,0.091566
3942.233538936,run_ended,21,0.091566
