sim_time,event,value,soc
1875.600097820,run_started,11,0.999607
1904.533432662,waypoint,1,0.862659
1904.566765997,tag,1,0.862659
1928.583433916,waypoint,2,0.747722
1928.633433919,tag,2,0.747326
1951.950101802,waypoint,3,0.634296
1952.066768474,tag,3,0.633905
1977.866769820,waypoint,4,0.507429
1977.916769823,tag,4,0.507036
2006.000104621,waypoint,5,0.369683
2006.016771288,tag,5,0.369683
2032.333439327,waypoint,6,0.241202
2032.333439327,dock,patrol_done,0.241202
2032.433439332,tag,6,0.240811
2062.400107562,waypoint,0,0.094370
2062.400107562,run_ended,11,0.094370
