sim_time,event,value,soc
5839.400304548,run_started,32,0.999608
5868.316972723,waypoint,1,0.862700
5868.400306060,tag,1,0.862700
5892.250307304,waypoint,2,0.748204
5892.300307307,tag,2,0.747812
5915.883641870,waypoint,3,0.634055
5915.900308538,tag,3,0.633659
5941.916976561,waypoint,4,0.506476
5941.950309896,tag,4,0.506476
5969.883644687,waypoint,5,0.369903
5969.983644692,tag,5,0.369510
5996.283646063,waypoint,6,0.241121
5996.283646063,dock,patrol_done,0.241121
5996.350312734,tag,6,0.240725
6026.766980987,waypoint,0,0.092688
6026.766980987,run_ended,32,0.092688
