sim_time,event,value,soc
3188.100166272,run_started,18,0.999604
3218.350167850,waypoint,1,0.857382
3218.350167850,tag,1,0.857382
3242.500169109,waypoint,2,0.741670
3242.633502449,tag,2,0.741272
3265.900170329,waypoint,3,0.628239
3265.933503665,tag,3,0.628239
3291.983505023,waypoint,4,0.501037
3292.033505026,tag,4,0.500641
3320.233506496,waypoint,5,0.362809
3320.250173164,tag,5,0.362809
3346.733507879,waypoint,6,0.233738
3346.733507879,dock,patrol_done,0.233738
3346.800174549,tag,6,0.233347
3376.766842778,waypoint,0,0.087214
3376.766842778,run_ended,18,0.087214
