sim_time,event,value,soc
4135.100215662,run_started,23,0.999608
4144.716882830,recovery,enter,0.953460
4144.716882830,recovery_enter,ClearGlobalCostmap-Context,0.953460
4144.716882830,recovery_exit,ClearGlobalCostmap-Context,0.953460
4144.733549498,recovery_enter,ClearLocalCostmap-Context,0.953460
4144.733549498,recovery_exit,ClearLocalCostmap-Context,0.953460
4144.766882833,recovery_enter,BackUp,0.953460
4154.783550022,recovery_exit,BackUp,0.913359
4154.783550022,recovery_enter,ClearLocalCostmap-Subtree,0.913359
4154.783550022,recovery_exit,ClearLocalCostmap-Subtree,0.913359
4154.783550022,recovery_enter,ClearGlobalCostmap-Subtree,0.913359
4154.783550022,recovery_exit,ClearGlobalCostmap-Subtree,0.913359
4154.783550022,recovery,exit,0.913359
4174.650217724,waypoint,1,0.819987
4174.783551065,tag,1,0.819596
4198.800218984,waypoint,2,0.704373
4198.800218984,tag,2,0.704373
4222.883553573,waypoint,3,0.588597
4223.016886914,tag,3,0.587793
4248.883554929,waypoint,4,0.461282
4249.016888270,tag,4,0.460480
4276.500223036,waypoint,5,0.325459
4276.566889706,tag,5,0.325459
4302.100224371,dock,low_soc,0.199707
4332.950225980,waypoint,0,0.050117
4332.950225980,run_ended,23,0.050117
