sim_time,event,value,soc
5084.100265156,run_started,28,0.999609
5113.400266684,waypoint,1,0.861019
5113.600266695,tag,1,0.860205
5137.433601271,waypoint,2,0.746061
5137.600267946,tag,2,0.745261
5161.183602510,waypoint,3,0.631401
5161.266935847,tag,3,0.631005
5187.250270536,waypoint,4,0.503523
5187.250270536,tag,4,0.503523
5214.833605308,waypoint,5,0.368232
5214.916938645,tag,5,0.367841
5241.583606703,waypoint,6,0.238122
5241.583606703,dock,patrol_done,0.238122
5241.716940043,tag,6,0.237325
5271.750274943,waypoint,0,0.090839
5271.750274943,run_ended,28,0.090839
