sim_time,event,value,soc
7728.800403088,run_started,42,0.999609
7759.017071330,waypoint,1,0.857433
7759.067071333,tag,1,0.857433
7783.350405933,waypoint,2,0.741360
7783.383739268,tag,2,0.741360
7807.100407171,waypoint,3,0.626776
7807.117073839,tag,3,0.626381
7833.050408525,waypoint,4,0.499602
7833.117075195,tag,4,0.499211
7861.067076653,waypoint,5,0.362924
7861.150409990,tag,5,0.362533
7887.817078048,waypoint,6,0.232406
7887.817078048,dock,patrol_done,0.232406
7887.817078048,tag,6,0.232406
7918.050412958,waypoint,0,0.085197
7918.050412958,run_ended,42,0.085197
