sim_time,event,value,soc
750.500039141,run_started,5,0.999604
780.083374017,waypoint,1,0.860137
780.116707352,tag,1,0.859745
804.016708599,waypoint,2,0.745311
804.016708599,tag,2,0.745311
827.516709825,waypoint,3,0.631501
827.566709827,tag,3,0.631501
838.100043710,recovery,enter,0.576577
838.100043710,recovery_enter,ClearGlobalCostmap-Context,0.576577
838.100043710,recovery_exit,ClearGlobalCostmap-Context,0.576577
838.150043712,recovery_enter,ClearLocalCostmap-Context,0.576577
838.150043712,recovery_exit,ClearLocalCostmap-Context,0.576577
838.183377048,recovery_enter,ClearLocalCostmap-Subtree,0.576577
838.183377048,recovery_exit,ClearLocalCostmap-Subtree,0.576577
838.183377048,recovery_enter,ClearGlobalCostmap-Subtree,0.576577
838.183377048,recovery_exit,ClearGlobalCostmap-Subtree,0.576577
838.183377048,recovery,exit,0.576577
853.750044526,waypoint,4,0.503296
853.783377861,tag,4,0.503296
881.750045986,waypoint,5,0.366257
881.850045992,tag,5,0.365866
907.650047337,waypoint,6,0.239502
907.650047337,dock,patrol_done,0.239502
907.750047342,tag,6,0.239106
937.933382250,waypoint,0,0.091908
937.933382250,run_ended,5,0.091908
