sim_time,event,value,soc
7918.100412961,run_started,43,0.999609
7947.567081164,waypoint,1,0.860656
7947.700414504,tag,1,0.859851
7971.733749091,waypoint,2,0.744922
7971.917082434,tag,2,0.744121
7997.900417122,waypoint,3,0.620163
7997.900417122,tag,3,0.620163
8023.517085125,waypoint,4,0.494560
8023.583751795,tag,4,0.494560
8051.117086565,waypoint,5,0.359167
8051.133753232,tag,5,0.359167
8077.800421290,waypoint,6,0.229142
8077.800421290,dock,patrol_done,0.229142
8077.867087960,tag,6,0.229142
8108.283756213,waypoint,0,0.081177
8108.283756213,run_ended,43,0.081177
