sim_time,event,value,soc
5271.800274945,run_started,29,0.999609
5300.566943112,waypoint,1,0.863419
5300.633609782,tag,1,0.863023
5324.816944377,waypoint,2,0.747335
5324.833611045,tag,2,0.747335
5348.550278948,waypoint,3,0.632682
5348.733612291,tag,3,0.631857
5374.600280307,waypoint,4,0.505152
5374.683613644,tag,4,0.505152
5402.500281762,waypoint,5,0.368683
5402.516948429,tag,5,0.368683
5429.100283149,waypoint,6,0.239174
5429.100283149,dock,patrol_done,0.239174
5429.150283152,tag,6,0.239174
5459.150284716,waypoint,0,0.092788
5459.150284716,run_ended,29,0.092788
