sim_time,event,value,soc
2999.900156456,run_started,17,0.999609
3029.200157985,waypoint,1,0.861034
3029.216824652,tag,1,0.861034
3053.333492577,waypoint,2,0.745637
3053.483492584,tag,2,0.745246
3077.416827166,waypoint,3,0.629414
3077.433493833,tag,3,0.629414
3103.800161875,waypoint,4,0.500366
3103.816828543,tag,4,0.500366
3131.483496652,waypoint,5,0.364890
3131.866830006,tag,5,0.363164
3157.783498024,waypoint,6,0.236350
3157.783498024,dock,patrol_done,0.236350
3157.800164692,tag,6,0.235954
3188.083499604,waypoint,0,0.088760
3188.083499604,run_ended,17,0.088760
