sim_time,event,value,soc
7167.400373809,run_started,39,0.999609
7196.783708674,waypoint,1,0.860980
7196.833708677,tag,1,0.860584
7220.967043269,waypoint,2,0.745262
7221.050376607,tag,2,0.744870
7244.533711165,waypoint,3,0.631080
7244.650377837,tag,3,0.630689
7270.400379180,waypoint,4,0.504266
7270.433712515,tag,4,0.504266
7298.550380649,waypoint,5,0.366912
7298.683713989,tag,5,0.366519
7324.917048690,waypoint,6,0.238138
7324.917048690,dock,patrol_done,0.238138
7324.950382025,tag,6,0.238138
7354.917050255,waypoint,0,0.091769
7354.917050255,run_ended,39,0.091769
