sim_time,event,value,soc
6026.800314322,run_started,33,0.999608
6055.966982509,waypoint,1,0.861794
6055.983649177,tag,1,0.861794
6079.983650429,waypoint,2,0.746947
6080.183650439,tag,2,0.746153
6103.483651654,waypoint,3,0.633112
6103.666984997,tag,3,0.632319
6129.616986351,waypoint,4,0.504641
6129.666986353,tag,4,0.504641
6157.566987808,waypoint,5,0.368056
6157.616987811,tag,5,0.367663
6184.500322546,waypoint,6,0.236867
6184.500322546,dock,patrol_done,0.236867
6184.516989214,tag,6,0.236867
6214.650324119,waypoint,0,0.090031
6214.650324119,run_ended,33,0.090031
