sim_time,event,value,soc
2248.700117278,run_started,13,0.999609
2277.533452115,waypoint,1,0.863059
2277.750118793,tag,1,0.862255
2301.716786710,waypoint,2,0.747305
2301.783453380,tag,2,0.747305
2325.500121284,waypoint,3,0.632208
2325.600121289,tag,3,0.631804
2351.266789294,waypoint,4,0.506366
2351.300122629,tag,4,0.506366
2379.250124087,waypoint,5,0.369094
2379.450124097,tag,5,0.368286
2406.066792152,waypoint,6,0.238618
2406.066792152,dock,patrol_done,0.238618
2406.150125490,tag,6,0.238225
2436.183460390,waypoint,0,0.091742
2436.183460390,run_ended,13,0.091742
