sim_time,event,value,soc
938.000048920,run_started,6,0.999609
966.933383762,waypoint,1,0.862560
967.066717103,tag,1,0.862166
991.216718362,waypoint,2,0.746520
991.233385030,tag,2,0.746520
1015.233386281,waypoint,3,0.630794
1015.300052952,tag,3,0.630396
1041.033387627,waypoint,4,0.504077
1041.100054297,tag,4,0.503686
1069.016722420,waypoint,5,0.367056
1069.050055755,tag,5,0.367056
1095.216723786,waypoint,6,0.239099
1095.216723786,dock,patrol_done,0.239099
1095.250057121,tag,6,0.239099
1125.566725369,waypoint,0,0.091518
1125.566725369,run_ended,6,0.091518
