sim_time,event,value,soc
1313.200068488,run_started,8,0.999609
1342.066736660,waypoint,1,0.862943
1342.100069995,tag,1,0.862551
1366.183404585,waypoint,2,0.747626
1366.250071255,tag,2,0.747230
1389.850072486,waypoint,3,0.632929
1389.883405821,tag,3,0.632929
1415.866740509,waypoint,4,0.505796
1415.900073844,tag,4,0.505404
1444.016741978,waypoint,5,0.368036
1444.116741983,tag,5,0.367645
1470.566743362,waypoint,6,0.238858
1470.566743362,dock,patrol_done,0.238858
1470.600076697,tag,6,0.238462
1500.700078267,waypoint,0,0.092040
1500.700078267,run_ended,8,0.091644
