sim_time,event,value,soc
6214.700324121,run_started,34,0.999608
6244.000325649,waypoint,1,0.860853
6244.016992317,tag,1,0.860853
6268.066993571,waypoint,2,0.745979
6268.183660244,tag,2,0.745586
6291.783661475,waypoint,3,0.631325
6291.833661478,tag,3,0.630930
6317.583662820,waypoint,4,0.504901
6317.883662836,tag,4,0.503686
6345.716997621,waypoint,5,0.367140
6345.750330956,tag,5,0.367140
6372.400332346,waypoint,6,0.237155
6372.400332346,dock,patrol_done,0.237155
6372.433665681,tag,6,0.237155
6402.233667235,waypoint,0,0.091474
6402.233667235,run_ended,34,0.091474
