sim_time,event,value,soc
2436.200127057,run_started,14,0.999604
2465.000128559,waypoint,1,0.862945
2465.116795232,tag,1,0.862547
2491.350129934,waypoint,2,0.738819
2491.383463269,tag,2,0.738819
2515.133464507,waypoint,3,0.623774
2515.183464510,tag,3,0.623774
2541.266799204,waypoint,4,0.495915
2541.300132539,tag,4,0.495524
2569.216800661,waypoint,5,0.358885
2569.316800666,tag,5,0.358494
2595.466802030,waypoint,6,0.230905
2595.466802030,dock,patrol_done,0.230905
2595.483468698,tag,6,0.230905
2625.333470255,waypoint,0,0.084878
2625.333470255,run_ended,14,0.084878
