sim_time,event,value,soc
2812.500146683,run_started,16,0.999609
2841.516814863,waypoint,1,0.862166
2841.516814863,tag,1,0.862166
2865.566816117,waypoint,2,0.747288
2865.650149455,tag,2,0.746892
2888.950150670,waypoint,3,0.633889
2889.033484008,tag,3,0.633497
2915.100152034,waypoint,4,0.505542
2915.116818701,tag,4,0.505542
2942.600153468,waypoint,5,0.370536
2942.600153468,tag,5,0.370536
2969.116821518,waypoint,6,0.241269
2969.116821518,dock,patrol_done,0.241269
2969.216821523,tag,6,0.240875
2999.800156451,waypoint,0,0.092031
2999.800156451,run_ended,16,0.092031
