sim_time,event,value,soc
5459.200284719,run_started,30,0.999609
5488.133619561,waypoint,1,0.862644
5488.183619564,tag,1,0.862644
5512.116954145,waypoint,2,0.747673
5512.166954148,tag,2,0.747673
5535.750288711,waypoint,3,0.633406
5535.816955382,tag,3,0.633015
5561.433623384,waypoint,4,0.507419
5561.433623384,tag,4,0.507419
5589.300291504,waypoint,5,0.370919
5589.316958172,tag,5,0.370919
5616.533626258,waypoint,6,0.238842
5616.533626258,dock,patrol_done,0.238842
5616.633626263,tag,6,0.238451
5647.000294514,waypoint,0,0.090454
5647.000294514,run_ended,30,0.090454
